ea,segment,name,kind,value,used_by_functions,log_like
0x140772378,.rdata,aInitializeServ_9,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772398,.rdata,aItemrootrate_0,string,"""ItemRootRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407723A8,.rdata,aPremiumPcroomR,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407723C0,.rdata,aInitializeServ_10,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407723E0,.rdata,aMinespeedrate_0,string,"""MineSpeedRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407723F0,.rdata,aPremiumPcroomR_0,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772408,.rdata,aInitializeServ_11,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772428,.rdata,aForceliveraccu_0,string,"""ForceLiverAccumRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772440,.rdata,aPremiumPcroomR_1,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772458,.rdata,aInitializeServ_12,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772478,.rdata,aMasterygetrate_0,string,"""MasteryGetRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772488,.rdata,aPremiumPcroomR_2,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407724A0,.rdata,aInitializeServ_13,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407724C0,.rdata,aAnimusexprate_0,string,"""AnimusExpRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407724D0,.rdata,aPremiumPcroomR_3,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407724E8,.rdata,aInitializeServ_14,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772508,.rdata,aPlayerexprate_0,string,"""PlayerExpRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772518,.rdata,aPremiumPcroomR_4,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772530,.rdata,aInitializeServ_15,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772550,.rdata,aPlayerdieexpra_0,string,"""PlayerDieExpRate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772568,.rdata,aPremiumPcroomR_5,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772580,.rdata,aInitializeServ_16,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407725A0,.rdata,aPvppointrate,string,"""PvpPointRate """,?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407725B0,.rdata,aPremiumPcroomR_6,string,"""Premium PCRoom Rate""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407725C8,.rdata,aInitializeServ_17,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407725E8,.rdata,aMajorBindHq,string,"""Major_Bind_HQ""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407725F8,.rdata,aInfiniteGuildM,string,"""Infinite Guild Major War""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772618,.rdata,aInitializeServ_18,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772638,.rdata,aMajorSetteMine,string,"""Major_Sette_Mine_Elan_Map""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772658,.rdata,aInfiniteGuildM_0,string,"""Infinite Guild Major War""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772678,.rdata,aInitializeServ_19,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772698,.rdata,aMajorScrollIte,string,"""Major_Scroll_Item""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407726B0,.rdata,aInfiniteGuildM_1,string,"""Infinite Guild Major War""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407726D0,.rdata,aInitializeServ_20,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x1407726F0,.rdata,aMajorCashItem,string,"""Major_Cash_Item""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772700,.rdata,aInfiniteGuildM_2,string,"""Infinite Guild Major War""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772720,.rdata,aInitializeServ_21,string,"""./initialize/ServerRate.ini""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772740,.rdata,aMajorAddCharac,string,"""Major_Add_Character""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772758,.rdata,aInfiniteGuildM_3,string,"""Infinite Guild Major War""",?LoadServerRateINIFile@CMainThread@@AEAA_NXZ,0
0x140772778,.rdata,aZoneserverlogS_31,string,"""..\\ZoneServerLog\\ServerExitLog\\ServerExit_%d_%d_%d_%d.Log""",?ServerProgramExit@@YAXPEAD_N@Z,1
0x1407727C0,.rdata,aSSS_1,string,"""%s %s %s\r\n""",?WriteServerStartHistory@@YAXPEBDZZ,0
0x1407727D0,.rdata,aKickSuccess,string,"""Kick - Success""",?pc_UserChatBlockResult@CMainThread@@QEAAXEPEAU_CLID@@0H@Z,0
0x1407727E0,.rdata,aKickFailed,string,"""Kick - Failed""",?pc_UserChatBlockResult@CMainThread@@QEAAXEPEAU_CLID@@0H@Z,1
0x1407727F0,.rdata,aKickChatblockI,string,"""Kick - ChatBlock is already adjusted""",?pc_UserChatBlockResult@CMainThread@@QEAAXEPEAU_CLID@@0H@Z,0
0x140772818,.rdata,aKickOtherblock,string,"""Kick - OtherBlock is already adjusted""",?pc_UserChatBlockResult@CMainThread@@QEAAXEPEAU_CLID@@0H@Z,0
0x140772840,.rdata,aManageclientli,string,"""ManageClientLimitRunRequest Start""",?ManageClientLimitRunRequest@CMainThread@@QEAAXPEAD@Z,0
0x140772868,.rdata,aManageclientli_0,string,"""ManageClientLimitRunRequest End""",?ManageClientLimitRunRequest@CMainThread@@QEAAXPEAD@Z,0
0x140772888,.rdata,a04d02d0d,string,"""%04d%02d%0d""",?CreateDataResetToken@CMainThread@@QEAAKPEAU_SYSTEMTIME@@@Z,0
0x140772898,.rdata,aWarning_0,string,"""Warning""",?MyCrtDebugReportHook@@YAHHPEADPEAH@Z,0
0x1407728A0,.rdata,aError_6,string,"""Error""",?MyCrtDebugReportHook@@YAHHPEADPEAH@Z,1
0x1407728A8,.rdata,aAssert_0,string,"""Assert""",?MyCrtDebugReportHook@@YAHHPEADPEAH@Z,0
0x1407728B0,.rdata,aHeapCorruption,string,"""HEAP CORRUPTION DETECTED""",?MyCrtDebugReportHook@@YAHHPEADPEAH@Z,0
0x1407728CC,.rdata,aSS_3,string,"""%s: %s""",?MyCrtDebugReportHook@@YAHHPEADPEAH@Z,0
0x1407728E0,.rdata,aCProgramFilesX_1697,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772930,.rdata,aCProgramFilesX_1698,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772980,.rdata,aCProgramFilesX_1699,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1407729D0,.rdata,aWith_112,string,"""with """,,0
0x1407729D8,.rdata,aElements_112,string,""" elements""",,0
0x1407729F0,.rdata,aCProgramFilesX_1700,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772A40,.rdata,aCProgramFilesX_1701,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772A90,.rdata,aCProgramFilesX_1702,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772AE0,.rdata,aCProgramFilesX_1703,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772B30,.rdata,aCProgramFilesX_1704,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772B80,.rdata,aCProgramFilesX_1705,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772BD0,.rdata,aCProgramFilesX_1706,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772C20,.rdata,aCProgramFilesX_1707,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772C70,.rdata,aCProgramFilesX_1708,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772CC0,.rdata,aCProgramFilesX_1709,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772D10,.rdata,aCProgramFilesX_1710,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772D60,.rdata,aCProgramFilesX_1711,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140772E00,.rdata,aSzlogfile_1,string,"""szLogFile""",,1
0x140772E10,.rdata,aWszerrcode,string,"""wszErrCode""",,0
0x140772EB0,.rdata,aSzerrmsg_5,string,"""szErrMsg""",,0
0x140772EC0,.rdata,aPszeffectfilen,string,"""pszEffectFileName""",,0
0x140772ED8,.rdata,aNeffectdatasiz,string,"""nEffectDataSize""",,0
0x140772EE8,.rdata,aMTblmobmessage,string,"""m_tblMobMessage""",,1
0x140772EF8,.rdata,aPszunitpartfil,string,"""pszUnitPartFileName""",,0
0x140773088,.rdata,aSzaccountipbuf,string,"""szAccountIPBuffer""",,0
0x1407730F0,.rdata,aSzreleasemode,string,"""szReleaseMode""",,0
0x140773100,.rdata,aSzexcuteservic,string,"""szExcuteService""",,0
0x140773110,.rdata,aSznationcodest,string,"""szNationCodeStr""",,0
0x140773120,.rdata,aKtable,string,"""kTable""",,0
0x140773268,.rdata,aSztemp_3,string,"""szTemp""",,0
0x140773270,.rdata,aSztemp2,string,"""szTemp2""",,0
0x140773278,.rdata,aSzconsume1,string,"""szConsume1""",,0
0x140773360,.rdata,aPpitemnamefile,string,"""ppItemNameFile""",,0
0x140773370,.rdata,aSzerrmsg_6,string,"""szErrMsg""",,0
0x140773380,.rdata,aItemnamedata,string,"""ItemNameData""",,0
0x140773390,.rdata,aPszeffectnamef,string,"""pszEffectNameFile""",,0
0x1407733A8,.rdata,aEffectnamedata,string,"""EffectNameData""",,0
0x1407733B8,.rdata,aClassnamedata,string,"""ClassNameData""",,0
0x1407733C8,.rdata,aPlayernamedata,string,"""PlayerNameData""",,0
0x1407733D8,.rdata,aMonsternamedat,string,"""MonsterNameData""",,0
0x1407733E8,.rdata,aNpcnamedata,string,"""NPCNameData""",,0
0x1407733F8,.rdata,aAnimusnamedata,string,"""AnimusNameData""",,0
0x140773408,.rdata,aPszunitpartnam,string,"""pszUnitPartNameFile""",,0
0x140773420,.rdata,aUnitpartnameda,string,"""UnitPartNameData""",,0
0x140773438,.rdata,aUnitbulletname,string,"""UnitBulletNameData""",,0
0x1407737C8,.rdata,aTypeparam,string,"""typeParam""",,0
0x140773B80,.rdata,aNhisdatanum,string,"""nHisDataNum""",,0
0x140773B90,.rdata,aEcohisdata,string,"""EcoHisData""",,0
0x140773BA0,.rdata,aEcocurdata,string,"""EcoCurData""",,0
0x140773BB0,.rdata,aNcurmgrvalue,string,"""nCurMgrValue""",,0
0x140773BC0,.rdata,aNnextmgrvalue,string,"""nNextMgrValue""",,0
0x140773BD0,.rdata,aNdbserial,string,"""nDBSerial""",,0
0x140773D70,.rdata,aKdbval_0,string,"""kDBVal""",,0
0x140773D78,.rdata,aKsrcval_0,string,"""kSrcVal""",,0
0x140773E38,.rdata,aSzkey_2,string,"""szKey""",,0
0x140773E40,.rdata,aSzmapcode_0,string,"""szMapCode""",,0
0x140773E58,.rdata,aSztowercode,string,"""szTowerCode""",,0
0x140773E68,.rdata,aPszmainkey_1,string,"""pszMainKey""",,0
0x140773E78,.rdata,aSzmapkey,string,"""szMapKey""",,0
0x140773E84,.rdata,aSzpos_0,string,"""szPos""",,0
0x140774060,.rdata,aSzlogfile_2,string,"""szLogFile""",,1
0x1407740C0,.rdata,aDwdataindex,string,"""dwDataIndex""",,0
0x1407740D0,.rdata,aEconomydata_0,string,"""economyData""",,0
0x140774170,.rdata,aDwdataindex_0,string,"""dwDataIndex""",,0
0x140774184,.rdata,aBytype_487,string,"""byType""",,0
0x140774260,.rdata,aSzlog_16,string,"""szLog""",,1
0x1407742C0,.rdata,aSzlog_17,string,"""szLog""",,1
0x140774320,.rdata,aSheet_32,string,"""Sheet""",,0
0x140774328,.rdata,aKqueryloadguil,string,"""kQueryLoadGuildBattleRank""",,0
0x1407743E0,.rdata,aSheet_33,string,"""Sheet""",,0
0x1407743E8,.rdata,aKqueryloadguil_0,string,"""kQueryLoadGuildBattleRank""",,0
0x1407744A0,.rdata,aDwemptyindex,string,"""dwEmptyIndex""",,0
0x140774500,.rdata,aBchangeday,string,"""bChangeDay""",,0
0x140774560,.rdata,aSzdate_6,string,"""szDate""",,0
0x140774568,.rdata,aSztime_2,string,"""szTime""",,0
0x140774600,.rdata,aSzdate_7,string,"""szDate""",,0
0x140774608,.rdata,aSztime_3,string,"""szTime""",,0
0x1407746A8,.rdata,aBytype_488,string,"""byType""",,0
0x140774740,.rdata,aSztemp_4,string,"""szTemp""",,0
0x140774748,.rdata,aWsznotice,string,"""wszNotice""",,0
0x14077475C,.rdata,aBytype_489,string,"""byType""",,0
0x140774888,.rdata,aBytype_490,string,"""byType""",,0
0x140774920,.rdata,aSheet_34,string,"""Sheet""",,0
0x140774930,.rdata,aBytype_491,string,"""byType""",,0
0x140774938,.rdata,aSzdisplay,string,"""szDisplay""",,0
0x140774948,.rdata,aSzbuffer_1,string,"""szBuffer""",,0
0x140774AB0,.rdata,aSzchecksum,string,"""szCheckSum""",,0
0x140774B10,.rdata,aWszmessage,string,"""wszMessage""",,1
0x140774BA0,.rdata,aSzipaddress,string,"""szIPAddress""",,0
0x140774BAC,.rdata,aBytype_492,string,"""byType""",,0
0x140774C98,.rdata,aSzipaddress_0,string,"""szIPAddress""",,0
0x140774CA4,.rdata,aBytype_493,string,"""byType""",,0
0x140774D88,.rdata,aBytype_494,string,"""byType""",,0
0x140774E28,.rdata,aBytype_495,string,"""byType""",,0
0x140774EC8,.rdata,aBytype_496,string,"""byType""",,0
0x140774ED8,.rdata,aBytype_497,string,"""byType""",,0
0x140774EE8,.rdata,aBytype_498,string,"""byType""",,0
0x140775080,.rdata,aSzmonth,string,"""szMonth""",,0
0x140775088,.rdata,aSzday,string,"""szDay""",,0
0x140775090,.rdata,aNowtime,string,"""nowTime""",,0
0x140775098,.rdata,aNexttime,string,"""nextTime""",,0
0x1407751C0,.rdata,aTcurtime_2,string,"""tCurTime""",,0
0x140775220,.rdata,aLtime,string,"""lTime""",,0
0x140775228,.rdata,aSzdate_8,string,"""szDate""",,0
0x140775230,.rdata,aSztablename_0,string,"""szTableName""",,0
0x140775310,.rdata,aFtwrite,string,"""ftWrite""",,0
0x140775370,.rdata,aSztemp_5,string,"""szTemp""",,0
0x1407753D0,.rdata,aSzlogfile_3,string,"""szLogFile""",,1
0x140775430,.rdata,aSzbuf_26,string,"""szBuf""",,0
0x14077543C,.rdata,aSzdate_9,string,"""szDate""",,0
0x140775444,.rdata,aSztime_4,string,"""szTime""",,0
0x140775450,.rdata,aArgPtr_0,string,"""arg_ptr""",,0
0x140775458,.rdata,aDwwrite_0,string,"""dwWrite""",,0
0x1407755F0,.rdata,aWszrespon_0,string,"""wszRespon""",,0
0x140775650,.rdata,aSheet_35,string,"""Sheet""",,0
0x1407756B0,.rdata,aSheet_36,string,"""Sheet""",,0
0x140775710,.rdata,aSheet_37,string,"""Sheet""",,0
0x140775720,.rdata,aBytype_499,string,"""byType""",,0
0x140775800,.rdata,aSztemp_6,string,"""szTemp""",,0
0x140775988,.rdata,aRpttypes,string,"""RptTypes""",,0
0x140777AD8,.rdata,??_7CMainThread@@6B@,bytes[1],E2,??0CMainThread@@QEAA@XZ;??1CMainThread@@UEAA@XZ,0
0x140777AF0,.rdata,??_7CFrameRate@@6B@,bytes[1],E7,??1CFrameRate@@UEAA@XZ;??0CFrameRate@@QEAA@XZ,0
0x140777B38,.rdata,??_7CItemLootTable@@6B@,bytes[1],D5,??0CItemLootTable@@QEAA@XZ;??1CItemLootTable@@UEAA@XZ,0
0x140777B50,.rdata,??_7CEventLootTable@@6B@,bytes[1],B1,??0CEventLootTable@@QEAA@XZ;??1CEventLootTable@@UEAA@XZ,0
0x140777B98,.rdata,??_7COreCuttingTable@@6B@,bytes[1],75,??0COreCuttingTable@@QEAA@XZ;??1COreCuttingTable@@UEAA@XZ,0
0x140777BB0,.rdata,??_7CItemUpgradeTable@@6B@,bytes[1],57,??0CItemUpgradeTable@@QEAA@XZ;??1CItemUpgradeTable@@UEAA@XZ,0
0x140777BC0,.rdata,str_140777BC0,string,"""long_time""",,0
0x140777CD0,.rdata,aLootRecNumD,string,"""loot rec num: %d""",?ReadRecord@CItemLootTable@@QEAA_NPEADPEAVCRecordData@@0@Z,0
0x140777CF0,.rdata,aStream,string,"""stream""",,0
0x140777D00,.rdata,aStrdata_1,string,"""strData""",,0
0x140777D08,.rdata,aStrbuff_2,string,"""strBuff""",,0
0x140777E90,.rdata,aInitializeEven,string,""".\\Initialize\\EventLooting.ini""",?ReadRecord@CEventLootTable@@QEAA_NXZ,0
0x140777EB8,.rdata,aLootLoadTimeD,string,"""loot load time :  %d""",?Indexing@CItemLootTable@@AEAA_NPEAVCRecordData@@PEAD@Z,0
0x140777ED8,.rdata,aCitemloottable_0,string,"""CItemLootTable.. %d rec %s item no search index""",?Indexing@CItemLootTable@@AEAA_NPEAVCRecordData@@PEAD@Z,0
0x140777F18,.rdata,aCitemloottable,string,"""CItemLootTable.. %d rec %s item no search table""",?Indexing@CItemLootTable@@AEAA_NPEAVCRecordData@@PEAD@Z,0
0x140777F90,.rdata,aCorecuttingtab_0,string,"""COreCuttingTable.. """,?ReadRecord@COreCuttingTable@@QEAA_NPEADPEAVCRecordData@@10@Z,0
0x140777FA7,.rdata,str_140777FA7,string,""" record num  <= 0""",,0
0x140777FC8,.rdata,aCorecuttingtab,string,"""COreCuttingTable.. %s Res""",?Indexing@COreCuttingTable@@AEAA_NPEAVCRecordData@@0PEAD@Z,0
0x140777FF0,.rdata,aCitemupgradeta_0,string,"""CItemUpgradeTable.. record Num <= 0""",?ReadRecord@CItemUpgradeTable@@QEAA_NPEADPEAVCRecordData@@0@Z,0
0x140778020,.rdata,aCitemupgradeta,string,"""CItemUpgradeTable.. %d rec %s """,?Indexing@CItemUpgradeTable@@AEAA_NPEAVCRecordData@@PEAD@Z,0
0x140778050,.rdata,str_140778050,string,"""szBuf""",,0
0x140778058,.rdata,str_140778058,string,"""szDate""",,0
0x140778060,.rdata,str_140778060,string,"""szTime""",,0
0x140778068,.rdata,str_140778068,string,"""dwWrite""",,0
0x1407781C0,.rdata,aPw,string,"""________PW__""",?SetUILock@_WAIT_ENTER_ACCOUNT@@QEAAXEPEADE0E0E@Z,0
0x1407781D0,.rdata,aUszaccountpw,string,"""uszAccountPW""",,0
0x1407782E0,.rdata,aPnode,string,"""_Pnode""",,0
0x140778530,.rdata,str_140778530,string,"""_ArgList""",,0
0x140778690,.rdata,aBadAllocation_117,string,"""bad allocation""",,0
0x1407786A0,.rdata,aInvalidDatetim_231,string,"""Invalid DateTime""",,1
0x1407786B8,.rdata,aInvalidDatetim_232,string,"""Invalid DateTimeSpan""",,1
0x1407786D0,.rdata,aRegistNationco,string,"""Regist NationCode(%d) Fail!""",?Init@CNationCodeStrTable@@QEAA_NXZ,1
0x1407786F0,.rdata,aCnationcodestr,string,"""CNationCodeStrTable::Init()""",?Init@CNationCodeStrTable@@QEAA_NXZ,0
0x140778740,.rdata,aCProgramFilesX_1712,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778790,.rdata,aCProgramFilesX_1713,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1407787E0,.rdata,aCProgramFilesX_1714,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778830,.rdata,aWith_113,string,"""with """,,0
0x140778838,.rdata,aElements_113,string,""" elements""",,0
0x140778850,.rdata,aCProgramFilesX_1715,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1407788A0,.rdata,aCProgramFilesX_1716,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1407788F0,.rdata,aCProgramFilesX_1717,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778940,.rdata,aCProgramFilesX_1718,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778990,.rdata,aCProgramFilesX_1719,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x1407789E0,.rdata,aCProgramFilesX_1720,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778A30,.rdata,aCProgramFilesX_1721,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778A80,.rdata,aCProgramFilesX_1722,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778AD0,.rdata,aCProgramFilesX_1723,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778B20,.rdata,aCProgramFilesX_1724,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778B70,.rdata,aCProgramFilesX_1725,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778BC0,.rdata,aCProgramFilesX_1726,string,"""C:\\Program Files (x86)\\Microsoft Visual Studio 8\\VC\\atlmfc\\include\\afxtempl.h""",,0
0x140778C10,.rdata,aIcode,string,"""iCode""",,0
0x140778C18,.rdata,aKcode,string,"""kCode""",,0
0x140778CD8,.rdata,aPdata,string,"""pData""",,0
0x140778EC0,.rdata,str_140778EC0,string,"""iFind""",,0
0x140778F70,.rdata,str_140778F70,string,"""iFind""",,0
0x140779160,.rdata,str_140779160,string,"""_Plist""",,0
0x140779168,.rdata,str_140779168,string,"""_Where""",,0
0x140779170,.rdata,str_140779170,string,"""_Pnext""",,0
0x1407792B0,.rdata,str_1407792B0,string,"""_Where""",,0
0x140779360,.rdata,str_140779360,string,"""_Qrem""",,0
0x140779500,.rdata,aListTTooLong,string,"""list<T> too long""",?_Incsize@?$list@U?$pair@$$CBHPEAVCNationCodeStr@@@std@@V?$allocator@U?$pair@$$CBHPEAVCNationCodeStr@@@std@@@2@@std@@IEAAX_K@Z;?_Incsize@?$list@U?$pair@$$CBHPEAVCNationSettingFactory@@@std@@V?$allocator@U?$pair@$$CBHPEAVCNationSettingFactory@@@std@@@2@@std@@IEAAX_K@Z;?_Incsize@?$list@U?$pair@$$CBHPEBU_CashShop_fld@@@std@@V?$allocator@U?$pair@$$CBHPEBU_CashShop_fld@@@std@@@2@@std@@IEAAX_K@Z;?_Incsize@?$list@U?$pair@$$CBHPEBU_TimeItem_fld@@@std@@V?$allocator@U?$pair@$$CBHPEBU_TimeItem_fld@@@std@@@2@@std@@IEAAX_K@Z;?_Incsize@?$list@U?$pair@$$CBHPEAVCAsyncLogInfo@@@std@@V?$allocator@U?$pair@$$CBHPEAVCAsyncLogInfo@@@std@@@2@@std@@IEAAX_K@Z;?_Incsize@?$list@U?$pair@QEAUScheduleMSG@@K@std@@V?$allocator@U?$pair@QEAUScheduleMSG@@K@std@@@2@@std@@IEAAX_K@Z,0
0x140779870,.rdata,str_140779870,string,"""_Next""",,0
0x140779878,.rdata,str_140779878,string,"""_Before""",,0
0x140779A90,.rdata,aBadAllocation_118,string,"""bad allocation""",,0
0x140779AA0,.rdata,aInvalidDatetim_233,string,"""Invalid DateTime""",,1
0x140779AB8,.rdata,aInvalidDatetim_234,string,"""Invalid DateTimeSpan""",,1
0x140779AE8,.rdata,aFireguardFgrsI,string,""".\\fireguard\\fgrs.ini""",?GetFireGuardEnableSetting@CNationSettingData@@IEAA_NXZ,0
0x140779B08,.rdata,aFireguardUse,string,"""FireGuard Use""",?GetFireGuardEnableSetting@CNationSettingData@@IEAA_NXZ,0
0x140779B24,.rdata,aFalse_8,string,"""false""",?GetFireGuardEnableSetting@CNationSettingData@@IEAA_NXZ,0
0x140779B30,.rdata,aInitializeWorl_12,string,""".\\Initialize\\WorldSystem.ini""",?GetTimeLimitEnableSetting@CNationSettingData@@IEAA_NXZ,0
0x140779B58,.rdata,aTimeLimit,string,"""Time Limit""",?GetTimeLimitEnableSetting@CNationSettingData@@IEAA_NXZ,0
